variable,type,sex,value,iso3,survey_year,region
mortality,denominator,male,366.2066165,AFG,2016,daykundi
mortality,statistic,female,0.0385991538809067,AFG,2016,daykundi
mortality,numerator,female,12.998607,AFG,2016,daykundi
mortality,denominator,female,336.7588585,AFG,2016,daykundi
mortality,statistic,male,0.0205796254366692,AFG,2016,urozgan
mortality,numerator,male,7.536395,AFG,2016,urozgan
mortality,denominator,male,366.2066165,AFG,2016,urozgan
mortality,statistic,female,0.0385991538809067,AFG,2016,urozgan
mortality,numerator,female,12.998607,AFG,2016,urozgan
mortality,denominator,female,336.7588585,AFG,2016,urozgan
mortality,statistic,male,0.0205796254366692,AFG,2016,paktya
mortality,numerator,male,7.536395,AFG,2016,paktya
mortality,denominator,male,366.2066165,AFG,2016,paktya
mortality,statistic,female,0.0385991538809067,AFG,2016,paktya
mortality,numerator,female,12.998607,AFG,2016,paktya
mortality,denominator,female,336.7588585,AFG,2016,paktya
mortality,statistic,male,0.0205796254366692,AFG,2016,jawzjan
mortality,numerator,male,7.536395,AFG,2016,jawzjan
mortality,denominator,male,366.2066165,AFG,2016,jawzjan
mortality,statistic,female,0.0385991538809067,AFG,2016,jawzjan
mortality,numerator,female,12.998607,AFG,2016,jawzjan
mortality,denominator,female,336.7588585,AFG,2016,jawzjan
mortality,statistic,male,0.0205796254366692,AFG,2016,khost
mortality,numerator,male,7.536395,AFG,2016,khost
mortality,denominator,male,366.2066165,AFG,2016,khost
mortality,statistic,female,0.0385991538809067,AFG,2016,khost
mortality,numerator,female,12.998607,AFG,2016,khost
mortality,denominator,female,336.7588585,AFG,2016,khost
mortality,statistic,male,0.0205796254366692,AFG,2016,kunarha
mortality,numerator,male,7.536395,AFG,2016,kunarha
mortality,denominator,male,366.2066165,AFG,2016,kunarha
mortality,statistic,female,0.0385991538809067,AFG,2016,kunarha
mortality,numerator,female,12.998607,AFG,2016,kunarha
mortality,denominator,female,336.7588585,AFG,2016,kunarha
mortality,statistic,male,0.0205796254366692,AFG,2016,faryab
mortality,numerator,male,7.536395,AFG,2016,faryab
mortality,denominator,male,366.2066165,AFG,2016,faryab
mortality,statistic,female,0.0385991538809067,AFG,2016,faryab
mortality,numerator,female,12.998607,AFG,2016,faryab
mortality,denominator,female,336.7588585,AFG,2016,faryab
mortality,statistic,male,0.0205796254366692,AFG,2016,badghis
mortality,numerator,male,7.536395,AFG,2016,badghis
mortality,denominator,male,366.2066165,AFG,2016,badghis
mortality,statistic,female,0.0385991538809067,AFG,2016,badghis
mortality,numerator,female,12.998607,AFG,2016,badghis
mortality,denominator,female,336.7588585,AFG,2016,badghis
mortality,statistic,male,0.0205796254366692,AFG,2016,herat
mortality,numerator,male,7.536395,AFG,2016,herat
mortality,denominator,male,366.2066165,AFG,2016,herat
mortality,statistic,female,0.0385991538809067,AFG,2016,herat
mortality,numerator,female,12.998607,AFG,2016,herat
mortality,denominator,female,336.7588585,AFG,2016,herat
mortality,statistic,male,0.0205796254366692,AFG,2016,nooristan
mortality,numerator,male,7.536395,AFG,2016,nooristan
mortality,denominator,male,366.2066165,AFG,2016,nooristan
mortality,statistic,female,0.0385991538809067,AFG,2016,nooristan
mortality,numerator,female,12.998607,AFG,2016,nooristan
mortality,denominator,female,336.7588585,AFG,2016,nooristan
mortality,statistic,male,0.0205796254366692,AFG,2016,badakhshan
mortality,numerator,male,7.536395,AFG,2016,badakhshan
mortality,denominator,male,366.2066165,AFG,2016,badakhshan
mortality,statistic,female,0.0385991538809067,AFG,2016,badakhshan
mortality,numerator,female,12.998607,AFG,2016,badakhshan
mortality,denominator,female,336.7588585,AFG,2016,badakhshan
mortality,statistic,male,0.0205796254366692,AFG,2016,kunduz
mortality,numerator,male,7.536395,AFG,2016,kunduz
mortality,denominator,male,366.2066165,AFG,2016,kunduz
mortality,statistic,female,0.0385991538809067,AFG,2016,kunduz
mortality,numerator,female,12.998607,AFG,2016,kunduz
mortality,denominator,female,336.7588585,AFG,2016,kunduz
mortality,statistic,male,0.0205796254366692,AFG,2016,samangan
mortality,numerator,male,7.536395,AFG,2016,samangan
mortality,denominator,male,366.2066165,AFG,2016,samangan
mortality,statistic,female,0.0385991538809067,AFG,2016,samangan
mortality,numerator,female,12.998607,AFG,2016,samangan
mortality,denominator,female,336.7588585,AFG,2016,samangan
mortality,statistic,male,0.0205796254366692,AFG,2016,zabul
mortality,numerator,male,7.536395,AFG,2016,zabul
mortality,denominator,male,366.2066165,AFG,2016,zabul
mortality,statistic,female,0.0385991538809067,AFG,2016,zabul
mortality,numerator,female,12.998607,AFG,2016,zabul
mortality,denominator,female,336.7588585,AFG,2016,zabul
mortality,statistic,male,0.0205796254366692,AFG,2016,kandahar
mortality,numerator,male,7.536395,AFG,2016,kandahar
mortality,denominator,male,366.2066165,AFG,2016,kandahar
mortality,statistic,female,0.0385991538809067,AFG,2016,kandahar
mortality,numerator,female,12.998607,AFG,2016,kandahar
mortality,denominator,female,336.7588585,AFG,2016,kandahar
mortality,statistic,male,0.0205796254366692,AFG,2016,farah
mortality,numerator,male,7.536395,AFG,2016,farah
mortality,denominator,male,366.2066165,AFG,2016,farah
mortality,statistic,female,0.0385991538809067,AFG,2016,farah
mortality,numerator,female,12.998607,AFG,2016,farah
mortality,denominator,female,336.7588585,AFG,2016,farah
mortality,statistic,male,0.0205796254366692,AFG,2016,helmand
mortality,numerator,male,7.536395,AFG,2016,helmand
mortality,denominator,male,366.2066165,AFG,2016,helmand
mortality,statistic,female,0.0385991538809067,AFG,2016,helmand
mortality,numerator,female,12.998607,AFG,2016,helmand
mortality,denominator,female,336.7588585,AFG,2016,helmand
mortality,statistic,male,0.0205796254366692,AFG,2016,nimroz
mortality,numerator,male,7.536395,AFG,2016,nimroz
mortality,denominator,male,366.2066165,AFG,2016,nimroz
mortality,statistic,female,0.0385991538809067,AFG,2016,nimroz
mortality,numerator,female,12.998607,AFG,2016,nimroz
mortality,denominator,female,336.7588585,AFG,2016,nimroz
education,statistic,male,0.338400919763222,AFG,2016,kabul
education,numerator,male,1885.094029,AFG,2016,kabul
education,denominator,male,5570.593692,AFG,2016,kabul
education,statistic,female,0.139569158519062,AFG,2016,kabul
education,numerator,female,704.508579,AFG,2016,kabul
education,denominator,female,5047.738243,AFG,2016,kabul
education,statistic,male,0.378075280728673,AFG,2016,kapisa
education,numerator,male,108.397704,AFG,2016,kapisa
education,denominator,male,286.709313,AFG,2016,kapisa
education,statistic,female,0.0814831178113972,AFG,2016,kapisa
education,numerator,female,22.406106,AFG,2016,kapisa
education,denominator,female,274.978506,AFG,2016,kapisa
education,statistic,male,0.247822179603136,AFG,2016,parwan
education,numerator,male,219.940665,AFG,2016,parwan
education,denominator,male,887.493869,AFG,2016,parwan
education,statistic,female,0.048153392802682,AFG,2016,parwan
education,numerator,female,42.346084,AFG,2016,parwan
education,denominator,female,879.3998,AFG,2016,parwan
education,statistic,male,0.207358616542049,AFG,2016,wardak
education,numerator,male,121.254906,AFG,2016,wardak
education,denominator,male,584.759428,AFG,2016,wardak
education,statistic,female,0.00293896680385895,AFG,2016,wardak
education,numerator,female,1.530813,AFG,2016,wardak
education,denominator,female,520.867741,AFG,2016,wardak
education,statistic,male,0.264340504514292,AFG,2016,logar
education,numerator,male,160.794764,AFG,2016,logar
education,denominator,male,608.286514,AFG,2016,logar
education,statistic,female,0.0634444996922392,AFG,2016,logar
education,numerator,female,37.844161,AFG,2016,logar
education,denominator,female,596.492386,AFG,2016,logar
education,statistic,male,0.123821732109669,AFG,2016,takhar
education,numerator,male,188.393074,AFG,2016,takhar
education,denominator,male,1521.48634,AFG,2016,takhar
education,statistic,female,0.046808353702444,AFG,2016,takhar
education,numerator,female,67.783405,AFG,2016,takhar
education,denominator,female,1448.104871,AFG,2016,takhar
education,statistic,male,0.272598709267066,AFG,2016,nangarhar
education,numerator,male,302.921731,AFG,2016,nangarhar
education,denominator,male,1111.23685,AFG,2016,nangarhar
education,statistic,female,0.0369397449186396,AFG,2016,nangarhar
education,numerator,female,39.64792,AFG,2016,nangarhar
education,denominator,female,1073.313313,AFG,2016,nangarhar
education,statistic,male,0.174313105854451,AFG,2016,laghman
education,numerator,male,127.124023,AFG,2016,laghman
education,denominator,male,729.285514,AFG,2016,laghman
education,statistic,female,0.0140325728284166,AFG,2016,laghman
education,numerator,female,9.530288,AFG,2016,laghman
education,denominator,female,679.154715,AFG,2016,laghman
education,statistic,male,0.173871659088794,AFG,2016,balkh
education,numerator,male,449.90306,AFG,2016,balkh
education,denominator,male,2587.558331,AFG,2016,balkh
education,statistic,female,0.0751773614058248,AFG,2016,balkh
education,numerator,female,181.199042,AFG,2016,balkh
education,denominator,female,2410.287334,AFG,2016,balkh
education,statistic,male,0.0584106068602077,AFG,2016,sar-e-pul
education,numerator,male,51.909626,AFG,2016,sar-e-pul
education,denominator,male,888.702049,AFG,2016,sar-e-pul
education,statistic,female,0.0246851852184666,AFG,2016,sar-e-pul
education,numerator,female,22.182622,AFG,2016,sar-e-pul
education,denominator,female,898.620845,AFG,2016,sar-e-pul
education,statistic,male,0.336223262677896,AFG,2016,panjsher
education,numerator,male,29.330244,AFG,2016,panjsher
education,denominator,male,87.234428,AFG,2016,panjsher
education,statistic,female,0.0705093540016266,AFG,2016,panjsher
education,numerator,female,5.7251,AFG,2016,panjsher
education,denominator,female,81.196319,AFG,2016,panjsher
education,statistic,male,0.234814601495712,AFG,2016,baghlan
education,numerator,male,274.960149,AFG,2016,baghlan
education,denominator,male,1170.966998,AFG,2016,baghlan
education,statistic,female,0.0416111377118888,AFG,2016,baghlan
education,numerator,female,43.852755,AFG,2016,baghlan
education,denominator,female,1053.870608,AFG,2016,baghlan
education,statistic,male,0.208772224695229,AFG,2016,ghor
education,numerator,male,189.305249,AFG,2016,ghor
education,denominator,male,906.754954,AFG,2016,ghor
education,statistic,female,0.0143565168002585,AFG,2016,ghor
education,numerator,female,11.680396,AFG,2016,ghor
education,denominator,female,813.595398,AFG,2016,ghor
education,statistic,male,0.162013025626716,AFG,2016,bamyan
education,numerator,male,78.057043,AFG,2016,bamyan
education,denominator,male,481.79486,AFG,2016,bamyan
education,statistic,female,0.0365854618136829,AFG,2016,bamyan
education,numerator,female,16.008158,AFG,2016,bamyan
education,denominator,female,437.555171,AFG,2016,bamyan
education,statistic,male,0.118833997276913,AFG,2016,ghazni
education,numerator,male,187.320548,AFG,2016,ghazni
education,denominator,male,1576.32119,AFG,2016,ghazni
education,statistic,female,0.0199278461366157,AFG,2016,ghazni
education,numerator,female,28.516577,AFG,2016,ghazni
education,denominator,female,1430.991428,AFG,2016,ghazni
education,statistic,male,0.195877564438978,AFG,2016,paktika
education,numerator,male,201.861369,AFG,2016,paktika
education,denominator,male,1030.548698,AFG,2016,paktika
education,statistic,female,0.00405114546965292,AFG,2016,paktika
education,numerator,female,3.987901,AFG,2016,paktika
education,denominator,female,984.388497,AFG,2016,paktika
education,statistic,male,0.111236481460803,AFG,2016,daykundi
education,numerator,male,48.699011,AFG,2016,daykundi
education,denominator,male,437.797118,AFG,2016,daykundi
education,statistic,female,0.0438620427663215,AFG,2016,daykundi
education,numerator,female,20.424937,AFG,2016,daykundi
education,denominator,female,465.66315,AFG,2016,daykundi
education,statistic,male,0.0533420160251262,AFG,2016,urozgan
education,numerator,male,13.452847,AFG,2016,urozgan
education,denominator,male,252.199823,AFG,2016,urozgan
education,statistic,female,0.00622585092844011,AFG,2016,urozgan
education,numerator,female,1.513889,AFG,2016,urozgan
education,denominator,female,243.161781,AFG,2016,urozgan
education,statistic,male,0.137044117578485,AFG,2016,paktya
education,numerator,male,93.135203,AFG,2016,paktya
education,denominator,male,679.600151,AFG,2016,paktya
education,statistic,female,0.0115372335461527,AFG,2016,paktya
education,numerator,female,7.395215,AFG,2016,paktya
education,denominator,female,640.986851,AFG,2016,paktya
education,statistic,male,0.310275389631516,AFG,2016,jawzjan
education,numerator,male,294.14704,AFG,2016,jawzjan
education,denominator,male,948.019243,AFG,2016,jawzjan
education,statistic,female,0.103079295194822,AFG,2016,jawzjan
education,numerator,female,95.976842,AFG,2016,jawzjan
education,denominator,female,931.097189,AFG,2016,jawzjan
education,statistic,male,0.217896442111967,AFG,2016,khost
education,numerator,male,211.245735,AFG,2016,khost
education,denominator,male,969.47767,AFG,2016,khost
education,statistic,female,0.00497550580335682,AFG,2016,khost
education,numerator,female,4.66351,AFG,2016,khost
education,denominator,female,937.293651,AFG,2016,khost
education,statistic,male,0.290286367305291,AFG,2016,kunarha
education,numerator,male,213.108894,AFG,2016,kunarha
education,denominator,male,734.133318,AFG,2016,kunarha
education,statistic,female,0.0235752825498046,AFG,2016,kunarha
education,numerator,female,17.413727,AFG,2016,kunarha
education,denominator,female,738.643406,AFG,2016,kunarha
education,statistic,male,0.168617349483282,AFG,2016,faryab
education,numerator,male,467.215675,AFG,2016,faryab
education,denominator,male,2770.863594,AFG,2016,faryab
education,statistic,female,0.0974212448389122,AFG,2016,faryab
education,numerator,female,277.299775,AFG,2016,faryab
education,denominator,female,2846.399422,AFG,2016,faryab
education,statistic,male,0.0524951206431963,AFG,2016,badghis
education,numerator,male,41.40461,AFG,2016,badghis
education,denominator,male,788.732543,AFG,2016,badghis
education,statistic,female,0.00500583341719388,AFG,2016,badghis
education,numerator,female,3.517919,AFG,2016,badghis
education,denominator,female,702.763897,AFG,2016,badghis
education,statistic,male,0.12689179380145,AFG,2016,herat
education,numerator,male,346.399718,AFG,2016,herat
education,denominator,male,2729.882742,AFG,2016,herat
education,statistic,female,0.0525298654260195,AFG,2016,herat
education,numerator,female,140.833845,AFG,2016,herat
education,denominator,female,2681.024287,AFG,2016,herat
education,statistic,male,0.119065973572653,AFG,2016,nooristan
education,numerator,male,32.445549,AFG,2016,nooristan
education,denominator,male,272.500598,AFG,2016,nooristan
education,statistic,female,0.00165574812497113,AFG,2016,nooristan
education,numerator,female,0.413341,AFG,2016,nooristan
education,denominator,female,249.640023,AFG,2016,nooristan
education,statistic,male,0.139015326640414,AFG,2016,badakhshan
education,numerator,male,175.189779,AFG,2016,badakhshan
education,denominator,male,1260.219166,AFG,2016,badakhshan
education,statistic,female,0.0454006458864433,AFG,2016,badakhshan
education,numerator,female,53.831324,AFG,2016,badakhshan
education,denominator,female,1185.695114,AFG,2016,badakhshan
education,statistic,male,0.118513012565536,AFG,2016,kunduz
education,numerator,male,211.080954,AFG,2016,kunduz
education,denominator,male,1781.078292,AFG,2016,kunduz
education,statistic,female,0.0300724897119827,AFG,2016,kunduz
education,numerator,female,48.482995,AFG,2016,kunduz
education,denominator,female,1612.204226,AFG,2016,kunduz
education,statistic,male,0.12300686019311,AFG,2016,samangan
education,numerator,male,54.959998,AFG,2016,samangan
education,denominator,male,446.804332,AFG,2016,samangan
